Time,Source,Destination,source port,dest port,Seq,Time,SSRC
1695711136.623060,10.1.6.3,103.242.182.119,9848,17136,57468,2130811564,0x695F8610
1695711136.643330,10.1.6.3,103.242.182.119,9848,17136,57469,2130811724,0x695F8610
1695711136.662750,10.1.6.3,103.242.182.119,9848,17136,57470,2130811884,0x695F8610
1695711136.683040,10.1.6.3,103.242.182.119,9848,17136,57471,2130812044,0x695F8610
1695711136.703410,10.1.6.3,103.242.182.119,9848,17136,57472,2130812204,0x695F8610
1695711136.722700,10.1.6.3,103.242.182.119,9848,17136,57473,2130812364,0x695F8610
1695711136.743090,10.1.6.3,103.242.182.119,9848,17136,57474,2130812524,0x695F8610
1695711136.763360,10.1.6.3,103.242.182.119,9848,17136,57475,2130812684,0x695F8610
1695711136.782720,10.1.6.3,103.242.182.119,9848,17136,57476,2130812844,0x695F8610
1695711136.803060,10.1.6.3,103.242.182.119,9848,17136,57477,2130813004,0x695F8610
1695711136.823440,10.1.6.3,103.242.182.119,9848,17136,57478,2130813164,0x695F8610
1695711136.842730,10.1.6.3,103.242.182.119,9848,17136,57479,2130813324,0x695F8610
1695711136.863100,10.1.6.3,103.242.182.119,9848,17136,57480,2130813484,0x695F8610
1695711136.883360,10.1.6.3,103.242.182.119,9848,17136,57481,2130813644,0x695F8610
1695711136.902850,10.1.6.3,103.242.182.119,9848,17136,57482,2130813804,0x695F8610
1695711136.923130,10.1.6.3,103.242.182.119,9848,17136,57483,2130813964,0x695F8610
1695711136.943560,10.1.6.3,103.242.182.119,9848,17136,57484,2130814124,0x695F8610
1695711136.962830,10.1.6.3,103.242.182.119,9848,17136,57485,2130814284,0x695F8610
1695711136.983250,10.1.6.3,103.242.182.119,9848,17136,57486,2130814444,0x695F8610
1695711137.003550,10.1.6.3,103.242.182.119,9848,17136,57487,2130814604,0x695F8610
1695711137.022930,10.1.6.3,103.242.182.119,9848,17136,57488,2130814764,0x695F8610
1695711137.043290,10.1.6.3,103.242.182.119,9848,17136,57489,2130814924,0x695F8610
1695711137.062660,10.1.6.3,103.242.182.119,9848,17136,57490,2130815084,0x695F8610
1695711137.082940,10.1.6.3,103.242.182.119,9848,17136,57491,2130815244,0x695F8610
1695711137.103320,10.1.6.3,103.242.182.119,9848,17136,57492,2130815404,0x695F8610
1695711137.122600,10.1.6.3,103.242.182.119,9848,17136,57493,2130815564,0x695F8610
1695711137.143060,10.1.6.3,103.242.182.119,9848,17136,57494,2130815724,0x695F8610
1695711137.163390,10.1.6.3,103.242.182.119,9848,17136,57495,2130815884,0x695F8610
1695711137.182750,10.1.6.3,103.242.182.119,9848,17136,57496,2130816044,0x695F8610
1695711137.203090,10.1.6.3,103.242.182.119,9848,17136,57497,2130816204,0x695F8610
1695711137.223460,10.1.6.3,103.242.182.119,9848,17136,57498,2130816364,0x695F8610
1695711137.242770,10.1.6.3,103.242.182.119,9848,17136,57499,2130816524,0x695F8610
1695711137.263160,10.1.6.3,103.242.182.119,9848,17136,57500,2130816684,0x695F8610
1695711137.283510,10.1.6.3,103.242.182.119,9848,17136,57501,2130816844,0x695F8610
1695711137.302930,10.1.6.3,103.242.182.119,9848,17136,57502,2130817004,0x695F8610
1695711137.323230,10.1.6.3,103.242.182.119,9848,17136,57503,2130817164,0x695F8610
1695711137.342650,10.1.6.3,103.242.182.119,9848,17136,57504,2130817324,0x695F8610
1695711137.362950,10.1.6.3,103.242.182.119,9848,17136,57505,2130817484,0x695F8610
1695711137.383370,10.1.6.3,103.242.182.119,9848,17136,57506,2130817644,0x695F8610
1695711137.402770,10.1.6.3,103.242.182.119,9848,17136,57507,2130817804,0x695F8610
1695711137.423230,10.1.6.3,103.242.182.119,9848,17136,57508,2130817964,0x695F8610
1695711137.443570,10.1.6.3,103.242.182.119,9848,17136,57509,2130818124,0x695F8610
1695711137.462900,10.1.6.3,103.242.182.119,9848,17136,57510,2130818284,0x695F8610
1695711137.483190,10.1.6.3,103.242.182.119,9848,17136,57511,2130818444,0x695F8610
1695711137.502570,10.1.6.3,103.242.182.119,9848,17136,57512,2130818604,0x695F8610
1695711137.522840,10.1.6.3,103.242.182.119,9848,17136,57513,2130818764,0x695F8610
1695711137.543210,10.1.6.3,103.242.182.119,9848,17136,57514,2130818924,0x695F8610
1695711137.563540,10.1.6.3,103.242.182.119,9848,17136,57515,2130819084,0x695F8610
1695711137.582890,10.1.6.3,103.242.182.119,9848,17136,57516,2130819244,0x695F8610
1695711137.603220,10.1.6.3,103.242.182.119,9848,17136,57517,2130819404,0x695F8610
1695711137.622580,10.1.6.3,103.242.182.119,9848,17136,57518,2130819564,0x695F8610
1695711137.642840,10.1.6.3,103.242.182.119,9848,17136,57519,2130819724,0x695F8610
1695711137.663290,10.1.6.3,103.242.182.119,9848,17136,57520,2130819884,0x695F8610
1695711137.683570,10.1.6.3,103.242.182.119,9848,17136,57521,2130820044,0x695F8610
1695711137.702980,10.1.6.3,103.242.182.119,9848,17136,57522,2130820204,0x695F8610
1695711137.723240,10.1.6.3,103.242.182.119,9848,17136,57523,2130820364,0x695F8610
1695711137.742660,10.1.6.3,103.242.182.119,9848,17136,57524,2130820524,0x695F8610
1695711137.762950,10.1.6.3,103.242.182.119,9848,17136,57525,2130820684,0x695F8610
1695711137.783320,10.1.6.3,103.242.182.119,9848,17136,57526,2130820844,0x695F8610
1695711137.802650,10.1.6.3,103.242.182.119,9848,17136,57527,2130821004,0x695F8610
1695711137.823010,10.1.6.3,103.242.182.119,9848,17136,57528,2130821164,0x695F8610
1695711137.843300,10.1.6.3,103.242.182.119,9848,17136,57529,2130821324,0x695F8610
1695711137.862650,10.1.6.3,103.242.182.119,9848,17136,57530,2130821484,0x695F8610
1695711137.882930,10.1.6.3,103.242.182.119,9848,17136,57531,2130821644,0x695F8610
1695711137.903340,10.1.6.3,103.242.182.119,9848,17136,57532,2130821804,0x695F8610
1695711137.922720,10.1.6.3,103.242.182.119,9848,17136,57533,2130821964,0x695F8610
1695711137.943090,10.1.6.3,103.242.182.119,9848,17136,57534,2130822124,0x695F8610
1695711137.963380,10.1.6.3,103.242.182.119,9848,17136,57535,2130822284,0x695F8610
1695711137.982800,10.1.6.3,103.242.182.119,9848,17136,57536,2130822444,0x695F8610
1695711138.003070,10.1.6.3,103.242.182.119,9848,17136,57537,2130822604,0x695F8610
1695711138.023440,10.1.6.3,103.242.182.119,9848,17136,57538,2130822764,0x695F8610
1695711138.042720,10.1.6.3,103.242.182.119,9848,17136,57539,2130822924,0x695F8610
1695711138.063200,10.1.6.3,103.242.182.119,9848,17136,57540,2130823084,0x695F8610
1695711138.083490,10.1.6.3,103.242.182.119,9848,17136,57541,2130823244,0x695F8610
1695711138.102920,10.1.6.3,103.242.182.119,9848,17136,57542,2130823404,0x695F8610
1695711138.123250,10.1.6.3,103.242.182.119,9848,17136,57543,2130823564,0x695F8610
1695711138.142670,10.1.6.3,103.242.182.119,9848,17136,57544,2130823724,0x695F8610
1695711138.163020,10.1.6.3,103.242.182.119,9848,17136,57545,2130823884,0x695F8610
1695711138.183440,10.1.6.3,103.242.182.119,9848,17136,57546,2130824044,0x695F8610
1695711138.202680,10.1.6.3,103.242.182.119,9848,17136,57547,2130824204,0x695F8610
1695711138.223010,10.1.6.3,103.242.182.119,9848,17136,57548,2130824364,0x695F8610
1695711138.243260,10.1.6.3,103.242.182.119,9848,17136,57549,2130824524,0x695F8610
1695711138.262660,10.1.6.3,103.242.182.119,9848,17136,57550,2130824684,0x695F8610
1695711138.282900,10.1.6.3,103.242.182.119,9848,17136,57551,2130824844,0x695F8610
1695711138.303290,10.1.6.3,103.242.182.119,9848,17136,57552,2130825004,0x695F8610
1695711138.323600,10.1.6.3,103.242.182.119,9848,17136,57553,2130825164,0x695F8610
1695711138.343030,10.1.6.3,103.242.182.119,9848,17136,57554,2130825324,0x695F8610
1695711138.363320,10.1.6.3,103.242.182.119,9848,17136,57555,2130825484,0x695F8610
1695711138.382640,10.1.6.3,103.242.182.119,9848,17136,57556,2130825644,0x695F8610
1695711138.402960,10.1.6.3,103.242.182.119,9848,17136,57557,2130825804,0x695F8610
1695711138.423320,10.1.6.3,103.242.182.119,9848,17136,57558,2130825964,0x695F8610
1695711138.442720,10.1.6.3,103.242.182.119,9848,17136,57559,2130826124,0x695F8610
1695711138.463120,10.1.6.3,103.242.182.119,9848,17136,57560,2130826284,0x695F8610
1695711138.483370,10.1.6.3,103.242.182.119,9848,17136,57561,2130826444,0x695F8610
1695711138.502700,10.1.6.3,103.242.182.119,9848,17136,57562,2130826604,0x695F8610
1695711138.522950,10.1.6.3,103.242.182.119,9848,17136,57563,2130826764,0x695F8610
1695711138.543410,10.1.6.3,103.242.182.119,9848,17136,57564,2130826924,0x695F8610
1695711138.562660,10.1.6.3,103.242.182.119,9848,17136,57565,2130827084,0x695F8610
1695711138.583040,10.1.6.3,103.242.182.119,9848,17136,57566,2130827244,0x695F8610
1695711138.603290,10.1.6.3,103.242.182.119,9848,17136,57567,2130827404,0x695F8610
1695711138.622660,10.1.6.3,103.242.182.119,9848,17136,57568,2130827564,0x695F8610
1695711138.642950,10.1.6.3,103.242.182.119,9848,17136,57569,2130827724,0x695F8610
1695711138.663370,10.1.6.3,103.242.182.119,9848,17136,57570,2130827884,0x695F8610
1695711138.682750,10.1.6.3,103.242.182.119,9848,17136,57571,2130828044,0x695F8610
1695711138.703140,10.1.6.3,103.242.182.119,9848,17136,57572,2130828204,0x695F8610
1695711138.723420,10.1.6.3,103.242.182.119,9848,17136,57573,2130828364,0x695F8610
1695711138.742800,10.1.6.3,103.242.182.119,9848,17136,57574,2130828524,0x695F8610
1695711138.763120,10.1.6.3,103.242.182.119,9848,17136,57575,2130828684,0x695F8610
1695711138.783500,10.1.6.3,103.242.182.119,9848,17136,57576,2130828844,0x695F8610
1695711138.802840,10.1.6.3,103.242.182.119,9848,17136,57577,2130829004,0x695F8610
1695711138.823200,10.1.6.3,103.242.182.119,9848,17136,57578,2130829164,0x695F8610
1695711138.843470,10.1.6.3,103.242.182.119,9848,17136,57579,2130829324,0x695F8610
1695711138.862830,10.1.6.3,103.242.182.119,9848,17136,57580,2130829484,0x695F8610
1695711138.883120,10.1.6.3,103.242.182.119,9848,17136,57581,2130829644,0x695F8610
1695711138.903480,10.1.6.3,103.242.182.119,9848,17136,57582,2130829804,0x695F8610
1695711138.922770,10.1.6.3,103.242.182.119,9848,17136,57583,2130829964,0x695F8610
1695711138.943210,10.1.6.3,103.242.182.119,9848,17136,57584,2130830124,0x695F8610
1695711138.963530,10.1.6.3,103.242.182.119,9848,17136,57585,2130830284,0x695F8610
1695711138.982910,10.1.6.3,103.242.182.119,9848,17136,57586,2130830444,0x695F8610
1695711139.003170,10.1.6.3,103.242.182.119,9848,17136,57587,2130830604,0x695F8610
1695711139.022540,10.1.6.3,103.242.182.119,9848,17136,57588,2130830764,0x695F8610
1695711139.042830,10.1.6.3,103.242.182.119,9848,17136,57589,2130830924,0x695F8610
1695711139.063160,10.1.6.3,103.242.182.119,9848,17136,57590,2130831084,0x695F8610
1695711139.083450,10.1.6.3,103.242.182.119,9848,17136,57591,2130831244,0x695F8610
1695711139.102830,10.1.6.3,103.242.182.119,9848,17136,57592,2130831404,0x695F8610
1695711139.123120,10.1.6.3,103.242.182.119,9848,17136,57593,2130831564,0x695F8610
1695711139.143500,10.1.6.3,103.242.182.119,9848,17136,57594,2130831724,0x695F8610
1695711139.162740,10.1.6.3,103.242.182.119,9848,17136,57595,2130831884,0x695F8610
1695711139.183290,10.1.6.3,103.242.182.119,9848,17136,57596,2130832044,0x695F8610
1695711139.203530,10.1.6.3,103.242.182.119,9848,17136,57597,2130832204,0x695F8610
1695711139.222950,10.1.6.3,103.242.182.119,9848,17136,57598,2130832364,0x695F8610
1695711139.243190,10.1.6.3,103.242.182.119,9848,17136,57599,2130832524,0x695F8610
1695711139.263580,10.1.6.3,103.242.182.119,9848,17136,57600,2130832684,0x695F8610
1695711139.282830,10.1.6.3,103.242.182.119,9848,17136,57601,2130832844,0x695F8610
1695711139.303150,10.1.6.3,103.242.182.119,9848,17136,57602,2130833004,0x695F8610
1695711139.323450,10.1.6.3,103.242.182.119,9848,17136,57603,2130833164,0x695F8610
1695711139.342820,10.1.6.3,103.242.182.119,9848,17136,57604,2130833324,0x695F8610
1695711139.363250,10.1.6.3,103.242.182.119,9848,17136,57605,2130833484,0x695F8610
1695711139.382630,10.1.6.3,103.242.182.119,9848,17136,57606,2130833644,0x695F8610
1695711139.402940,10.1.6.3,103.242.182.119,9848,17136,57607,2130833804,0x695F8610
1695711139.423410,10.1.6.3,103.242.182.119,9848,17136,57608,2130833964,0x695F8610
1695711139.442640,10.1.6.3,103.242.182.119,9848,17136,57609,2130834124,0x695F8610
1695711139.463180,10.1.6.3,103.242.182.119,9848,17136,57610,2130834284,0x695F8610
1695711139.483510,10.1.6.3,103.242.182.119,9848,17136,57611,2130834444,0x695F8610
1695711139.502940,10.1.6.3,103.242.182.119,9848,17136,57612,2130834604,0x695F8610
